month,ticker,company,credit_reporting,n
2021-05,C,"CITIBANK, N.A.",False,557
2021-05,C,"CITIBANK, N.A.",True,138
2021-06,C,"CITIBANK, N.A.",False,598
2021-06,C,"CITIBANK, N.A.",True,236
2021-07,C,"CITIBANK, N.A.",False,578
2021-07,C,"CITIBANK, N.A.",True,182
2021-08,C,"CITIBANK, N.A.",False,572
2021-08,C,"CITIBANK, N.A.",True,153
2021-09,C,"CITIBANK, N.A.",False,557
2021-09,C,"CITIBANK, N.A.",True,122
2021-10,C,"CITIBANK, N.A.",False,582
2021-10,C,"CITIBANK, N.A.",True,164
2021-11,C,"CITIBANK, N.A.",False,626
2021-11,C,"CITIBANK, N.A.",True,163
2021-12,C,"CITIBANK, N.A.",False,650
2021-12,C,"CITIBANK, N.A.",True,122
2022-01,C,"CITIBANK, N.A.",False,602
2022-01,C,"CITIBANK, N.A.",True,137
2019-12,ECPG,ENCORE CAPITAL,False,125
2019-12,ECPG,ENCORE CAPITAL,True,20
2020-01,ECPG,ENCORE CAPITAL,False,141
2020-01,ECPG,ENCORE CAPITAL,True,25
2020-02,ECPG,ENCORE CAPITAL,False,144
2020-02,ECPG,ENCORE CAPITAL,True,27
2020-03,ECPG,ENCORE CAPITAL,False,155
2020-03,ECPG,ENCORE CAPITAL,True,29
2020-04,ECPG,ENCORE CAPITAL,False,118
2020-04,ECPG,ENCORE CAPITAL,True,20
2020-05,ECPG,ENCORE CAPITAL,False,129
2020-05,ECPG,ENCORE CAPITAL,True,20
2020-06,ECPG,ENCORE CAPITAL,False,120
2020-06,ECPG,ENCORE CAPITAL,True,21
2020-07,ECPG,ENCORE CAPITAL,False,113
2020-07,ECPG,ENCORE CAPITAL,True,23
2020-08,ECPG,ENCORE CAPITAL,False,136
2020-08,ECPG,ENCORE CAPITAL,True,28
2020-09,ECPG,ENCORE CAPITAL,False,142
2020-09,ECPG,ENCORE CAPITAL,True,39
2020-10,ECPG,ENCORE CAPITAL,False,136
2020-10,ECPG,ENCORE CAPITAL,True,34
2020-11,ECPG,ENCORE CAPITAL,False,141
2020-11,ECPG,ENCORE CAPITAL,True,28
2020-12,ECPG,ENCORE CAPITAL,False,143
2020-12,ECPG,ENCORE CAPITAL,True,38
2021-01,ECPG,ENCORE CAPITAL,False,127
2021-01,ECPG,ENCORE CAPITAL,True,47
2021-02,ECPG,ENCORE CAPITAL,False,189
2021-02,ECPG,ENCORE CAPITAL,True,57
2021-03,ECPG,ENCORE CAPITAL,False,260
2021-03,ECPG,ENCORE CAPITAL,True,51
2021-04,ECPG,ENCORE CAPITAL,False,229
2021-04,ECPG,ENCORE CAPITAL,True,41
2021-05,ECPG,ENCORE CAPITAL,False,181
2021-05,ECPG,ENCORE CAPITAL,True,50
2021-06,ECPG,ENCORE CAPITAL,False,233
2021-06,ECPG,ENCORE CAPITAL,True,82
2021-07,ECPG,ENCORE CAPITAL,False,240
2021-07,ECPG,ENCORE CAPITAL,True,90
2021-08,ECPG,ENCORE CAPITAL,False,188
2021-08,ECPG,ENCORE CAPITAL,True,51
2021-09,ECPG,ENCORE CAPITAL,False,221
2021-09,ECPG,ENCORE CAPITAL,True,65
2021-10,ECPG,ENCORE CAPITAL,False,191
2021-10,ECPG,ENCORE CAPITAL,True,66
2021-11,ECPG,ENCORE CAPITAL,False,178
2021-11,ECPG,ENCORE CAPITAL,True,54
2021-12,ECPG,ENCORE CAPITAL,False,153
2021-12,ECPG,ENCORE CAPITAL,True,35
2022-01,ECPG,ENCORE CAPITAL,False,186
2022-01,ECPG,ENCORE CAPITAL,True,32
2019-12,PRAA,Portfolio Recovery,False,130
2019-12,PRAA,Portfolio Recovery,True,22
2020-01,PRAA,Portfolio Recovery,False,173
2020-01,PRAA,Portfolio Recovery,True,28
2020-02,PRAA,Portfolio Recovery,False,149
2020-02,PRAA,Portfolio Recovery,True,32
2020-03,PRAA,Portfolio Recovery,False,207
2020-03,PRAA,Portfolio Recovery,True,36
2020-04,PRAA,Portfolio Recovery,False,199
2020-04,PRAA,Portfolio Recovery,True,29
2020-05,PRAA,Portfolio Recovery,False,211
2020-05,PRAA,Portfolio Recovery,True,39
2020-06,PRAA,Portfolio Recovery,False,183
2020-06,PRAA,Portfolio Recovery,True,37
2020-07,PRAA,Portfolio Recovery,False,224
2020-07,PRAA,Portfolio Recovery,True,43
2020-08,PRAA,Portfolio Recovery,False,257
2020-08,PRAA,Portfolio Recovery,True,59
2020-09,PRAA,Portfolio Recovery,False,237
2020-09,PRAA,Portfolio Recovery,True,71
2020-10,PRAA,Portfolio Recovery,False,226
2020-10,PRAA,Portfolio Recovery,True,74
2020-11,PRAA,Portfolio Recovery,False,261
2020-11,PRAA,Portfolio Recovery,True,71
2020-12,PRAA,Portfolio Recovery,False,253
2020-12,PRAA,Portfolio Recovery,True,71
2021-01,PRAA,Portfolio Recovery,False,223
2021-01,PRAA,Portfolio Recovery,True,122
2021-02,PRAA,Portfolio Recovery,False,271
2021-02,PRAA,Portfolio Recovery,True,116
2021-03,PRAA,Portfolio Recovery,False,340
2021-03,PRAA,Portfolio Recovery,True,95
2021-04,PRAA,Portfolio Recovery,False,275
2021-04,PRAA,Portfolio Recovery,True,93
2021-05,PRAA,Portfolio Recovery,False,237
2021-05,PRAA,Portfolio Recovery,True,65
2021-06,PRAA,Portfolio Recovery,False,294
2021-06,PRAA,Portfolio Recovery,True,113
2021-07,PRAA,Portfolio Recovery,False,306
2021-07,PRAA,Portfolio Recovery,True,121
2021-08,PRAA,Portfolio Recovery,False,271
2021-08,PRAA,Portfolio Recovery,True,81
2021-09,PRAA,Portfolio Recovery,False,281
2021-09,PRAA,Portfolio Recovery,True,117
2021-10,PRAA,Portfolio Recovery,False,246
2021-10,PRAA,Portfolio Recovery,True,111
2021-11,PRAA,Portfolio Recovery,False,271
2021-11,PRAA,Portfolio Recovery,True,100
2021-12,PRAA,Portfolio Recovery,False,208
2021-12,PRAA,Portfolio Recovery,True,81
2022-01,PRAA,Portfolio Recovery,False,204
2022-01,PRAA,Portfolio Recovery,True,48
2019-12,SYF,SYNCHRONY,False,234
2019-12,SYF,SYNCHRONY,True,85
2020-01,SYF,SYNCHRONY,False,261
2020-01,SYF,SYNCHRONY,True,76
2020-02,SYF,SYNCHRONY,False,286
2020-02,SYF,SYNCHRONY,True,78
2020-03,SYF,SYNCHRONY,False,257
2020-03,SYF,SYNCHRONY,True,88
2020-04,SYF,SYNCHRONY,False,281
2020-04,SYF,SYNCHRONY,True,107
2020-05,SYF,SYNCHRONY,False,296
2020-05,SYF,SYNCHRONY,True,109
2020-06,SYF,SYNCHRONY,False,309
2020-06,SYF,SYNCHRONY,True,92
2020-07,SYF,SYNCHRONY,False,359
2020-07,SYF,SYNCHRONY,True,110
2020-08,SYF,SYNCHRONY,False,323
2020-08,SYF,SYNCHRONY,True,127
2020-09,SYF,SYNCHRONY,False,315
2020-09,SYF,SYNCHRONY,True,94
2020-10,SYF,SYNCHRONY,False,298
2020-10,SYF,SYNCHRONY,True,106
2020-11,SYF,SYNCHRONY,False,274
2020-11,SYF,SYNCHRONY,True,148
2020-12,SYF,SYNCHRONY,False,318
2020-12,SYF,SYNCHRONY,True,130
2021-01,SYF,SYNCHRONY,False,278
2021-01,SYF,SYNCHRONY,True,138
2021-02,SYF,SYNCHRONY,False,328
2021-02,SYF,SYNCHRONY,True,167
2021-03,SYF,SYNCHRONY,False,334
2021-03,SYF,SYNCHRONY,True,165
2021-04,SYF,SYNCHRONY,False,299
2021-04,SYF,SYNCHRONY,True,134
2021-05,SYF,SYNCHRONY,False,281
2021-05,SYF,SYNCHRONY,True,118
2021-06,SYF,SYNCHRONY,False,311
2021-06,SYF,SYNCHRONY,True,175
2021-07,SYF,SYNCHRONY,False,290
2021-07,SYF,SYNCHRONY,True,157
2021-08,SYF,SYNCHRONY,False,335
2021-08,SYF,SYNCHRONY,True,141
2021-09,SYF,SYNCHRONY,False,314
2021-09,SYF,SYNCHRONY,True,130
2021-10,SYF,SYNCHRONY,False,306
2021-10,SYF,SYNCHRONY,True,131
2021-11,SYF,SYNCHRONY,False,273
2021-11,SYF,SYNCHRONY,True,118
2021-12,SYF,SYNCHRONY,True,106
2022-01,SYF,SYNCHRONY,False,344
2022-01,SYF,SYNCHRONY,True,133
2019-12,AXP,AMERICAN EXPRESS,False,205
2019-12,AXP,AMERICAN EXPRESS,True,17
2020-01,AXP,AMERICAN EXPRESS,False,200
2020-01,AXP,AMERICAN EXPRESS,True,28
2020-02,AXP,AMERICAN EXPRESS,False,174
2020-02,AXP,AMERICAN EXPRESS,True,30
2020-03,AXP,AMERICAN EXPRESS,False,215
2020-03,AXP,AMERICAN EXPRESS,True,36
2020-04,AXP,AMERICAN EXPRESS,False,309
2020-04,AXP,AMERICAN EXPRESS,True,43
2020-05,AXP,AMERICAN EXPRESS,False,321
2020-05,AXP,AMERICAN EXPRESS,True,41
2020-06,AXP,AMERICAN EXPRESS,False,236
2020-06,AXP,AMERICAN EXPRESS,True,45
2020-07,AXP,AMERICAN EXPRESS,False,222
2020-07,AXP,AMERICAN EXPRESS,True,55
2020-08,AXP,AMERICAN EXPRESS,False,233
2020-08,AXP,AMERICAN EXPRESS,True,58
2020-09,AXP,AMERICAN EXPRESS,False,203
2020-09,AXP,AMERICAN EXPRESS,True,30
2020-10,AXP,AMERICAN EXPRESS,False,193
2020-10,AXP,AMERICAN EXPRESS,True,40
2020-11,AXP,AMERICAN EXPRESS,False,166
2020-11,AXP,AMERICAN EXPRESS,True,52
2020-12,AXP,AMERICAN EXPRESS,False,183
2020-12,AXP,AMERICAN EXPRESS,True,59
2021-01,AXP,AMERICAN EXPRESS,False,194
2021-01,AXP,AMERICAN EXPRESS,True,72
2021-02,AXP,AMERICAN EXPRESS,True,71
2021-03,AXP,AMERICAN EXPRESS,False,277
2021-03,AXP,AMERICAN EXPRESS,True,64
2021-04,AXP,AMERICAN EXPRESS,False,210
2021-04,AXP,AMERICAN EXPRESS,True,58
2021-05,AXP,AMERICAN EXPRESS,False,175
2021-05,AXP,AMERICAN EXPRESS,True,56
2021-06,AXP,AMERICAN EXPRESS,False,201
2021-06,AXP,AMERICAN EXPRESS,True,111
2021-07,AXP,AMERICAN EXPRESS,False,203
2021-07,AXP,AMERICAN EXPRESS,True,93
2021-08,AXP,AMERICAN EXPRESS,False,199
2021-08,AXP,AMERICAN EXPRESS,True,68
2021-09,AXP,AMERICAN EXPRESS,False,213
2021-09,AXP,AMERICAN EXPRESS,True,50
2021-10,AXP,AMERICAN EXPRESS,False,199
2021-10,AXP,AMERICAN EXPRESS,True,53
2021-11,AXP,AMERICAN EXPRESS,False,244
2021-11,AXP,AMERICAN EXPRESS,True,69
2021-12,AXP,AMERICAN EXPRESS,False,201
2021-12,AXP,AMERICAN EXPRESS,True,72
2022-01,AXP,AMERICAN EXPRESS,False,249
2022-01,AXP,AMERICAN EXPRESS,True,67
2019-12,BFH,Bread Financial,False,181
2019-12,BFH,Bread Financial,True,32
2020-01,BFH,Bread Financial,False,158
2020-01,BFH,Bread Financial,True,48
2020-02,BFH,Bread Financial,False,155
2020-02,BFH,Bread Financial,True,50
2020-03,BFH,Bread Financial,False,175
2020-03,BFH,Bread Financial,True,49
2020-04,BFH,Bread Financial,False,184
2020-04,BFH,Bread Financial,True,72
2020-05,BFH,Bread Financial,False,200
2020-05,BFH,Bread Financial,True,75
2020-06,BFH,Bread Financial,False,200
2020-06,BFH,Bread Financial,True,66
2020-07,BFH,Bread Financial,False,171
2020-07,BFH,Bread Financial,True,75
2020-08,BFH,Bread Financial,False,211
2020-08,BFH,Bread Financial,True,110
2020-09,BFH,Bread Financial,False,164
2020-09,BFH,Bread Financial,True,73
2020-10,BFH,Bread Financial,False,163
2020-10,BFH,Bread Financial,True,96
2020-11,BFH,Bread Financial,False,180
2020-11,BFH,Bread Financial,True,128
2020-12,BFH,Bread Financial,False,168
2020-12,BFH,Bread Financial,True,119
2021-01,BFH,Bread Financial,False,191
2021-01,BFH,Bread Financial,True,91
2021-02,BFH,Bread Financial,False,203
2021-02,BFH,Bread Financial,True,143
2021-03,BFH,Bread Financial,False,210
2021-03,BFH,Bread Financial,True,152
2021-04,BFH,Bread Financial,False,191
2021-04,BFH,Bread Financial,True,99
2021-05,BFH,Bread Financial,False,187
2021-05,BFH,Bread Financial,True,100
2021-06,BFH,Bread Financial,False,217
2021-06,BFH,Bread Financial,True,207
2021-07,BFH,Bread Financial,False,250
2021-07,BFH,Bread Financial,True,172
2021-08,BFH,Bread Financial,False,199
2021-08,BFH,Bread Financial,True,138
2021-09,BFH,Bread Financial,False,205
2021-09,BFH,Bread Financial,True,111
2021-10,BFH,Bread Financial,False,242
2021-10,BFH,Bread Financial,True,128
2021-11,BFH,Bread Financial,False,185
2021-11,BFH,Bread Financial,True,121
2021-12,BFH,Bread Financial,False,192
2021-12,BFH,Bread Financial,True,97
2022-01,BFH,Bread Financial,False,226
2022-01,BFH,Bread Financial,True,87
2019-12,PYPL,Paypal,False,141
2019-12,PYPL,Paypal,True,1
2020-01,PYPL,Paypal,False,121
2020-01,PYPL,Paypal,True,3
2020-02,PYPL,Paypal,False,119
2020-02,PYPL,Paypal,True,3
2020-03,PYPL,Paypal,False,121
2020-03,PYPL,Paypal,True,3
2020-04,PYPL,Paypal,False,188
2020-04,PYPL,Paypal,True,2
2020-05,PYPL,Paypal,False,221
2020-06,PYPL,Paypal,False,270
2020-06,PYPL,Paypal,True,1
2020-07,PYPL,Paypal,False,276
2020-07,PYPL,Paypal,True,1
2020-08,PYPL,Paypal,False,265
2020-08,PYPL,Paypal,True,2
2020-09,PYPL,Paypal,False,216
2020-10,PYPL,Paypal,False,230
2020-11,PYPL,Paypal,False,188
2020-11,PYPL,Paypal,True,3
2020-12,PYPL,Paypal,False,261
2020-12,PYPL,Paypal,True,3
2021-01,PYPL,Paypal,False,230
2021-01,PYPL,Paypal,True,4
2021-02,PYPL,Paypal,False,492
2021-02,PYPL,Paypal,True,2
2021-03,PYPL,Paypal,False,829
2021-03,PYPL,Paypal,True,4
2021-04,PYPL,Paypal,False,878
2021-04,PYPL,Paypal,True,1
2021-05,PYPL,Paypal,False,810
2021-05,PYPL,Paypal,True,5
2021-06,PYPL,Paypal,False,727
2021-06,PYPL,Paypal,True,3
2021-07,PYPL,Paypal,False,258
2021-07,PYPL,Paypal,True,5
2021-08,PYPL,Paypal,False,224
2021-08,PYPL,Paypal,True,3
2021-09,PYPL,Paypal,False,238
2021-09,PYPL,Paypal,True,1
2021-10,PYPL,Paypal,False,217
2021-10,PYPL,Paypal,True,3
2021-11,PYPL,Paypal,False,239
2021-11,PYPL,Paypal,True,4
2021-12,PYPL,Paypal,False,233
2021-12,PYPL,Paypal,True,1
2022-01,PYPL,Paypal,False,267
2019-12,COF,DISCOVER BANK,False,158
2019-12,COF,DISCOVER BANK,True,32
2020-01,COF,DISCOVER BANK,False,153
2020-01,COF,DISCOVER BANK,True,55
2020-02,COF,DISCOVER BANK,False,155
2020-02,COF,DISCOVER BANK,True,48
2020-03,COF,DISCOVER BANK,False,166
2020-03,COF,DISCOVER BANK,True,61
2020-04,COF,DISCOVER BANK,False,200
2020-04,COF,DISCOVER BANK,True,43
2020-05,COF,DISCOVER BANK,False,140
2020-05,COF,DISCOVER BANK,True,58
2020-06,COF,DISCOVER BANK,False,151
2020-06,COF,DISCOVER BANK,True,65
2020-07,COF,DISCOVER BANK,False,160
2020-07,COF,DISCOVER BANK,True,45
2020-08,COF,DISCOVER BANK,False,157
2020-08,COF,DISCOVER BANK,True,67
2020-09,COF,DISCOVER BANK,False,137
2020-09,COF,DISCOVER BANK,True,40
2020-10,COF,DISCOVER BANK,False,178
2020-10,COF,DISCOVER BANK,True,57
2020-11,COF,DISCOVER BANK,False,151
2020-11,COF,DISCOVER BANK,True,64
2020-12,COF,DISCOVER BANK,False,169
2020-12,COF,DISCOVER BANK,True,60
2021-01,COF,DISCOVER BANK,False,147
2021-01,COF,DISCOVER BANK,True,73
2021-02,COF,DISCOVER BANK,False,160
2021-02,COF,DISCOVER BANK,True,116
2021-03,COF,DISCOVER BANK,False,184
2021-03,COF,DISCOVER BANK,True,106
2021-04,COF,DISCOVER BANK,False,150
2021-04,COF,DISCOVER BANK,True,99
2021-05,COF,DISCOVER BANK,False,154
2021-05,COF,DISCOVER BANK,True,77
2021-06,COF,DISCOVER BANK,False,184
2021-06,COF,DISCOVER BANK,True,184
2021-07,COF,DISCOVER BANK,False,205
2021-07,COF,DISCOVER BANK,True,142
2021-08,COF,DISCOVER BANK,False,175
2021-08,COF,DISCOVER BANK,True,105
2021-09,COF,DISCOVER BANK,False,185
2021-09,COF,DISCOVER BANK,True,99
2021-10,COF,DISCOVER BANK,False,185
2021-10,COF,DISCOVER BANK,True,94
2021-11,COF,DISCOVER BANK,False,170
2021-11,COF,DISCOVER BANK,True,85
2021-12,COF,DISCOVER BANK,False,184
2021-12,COF,DISCOVER BANK,True,74
2022-01,COF,DISCOVER BANK,False,197
2022-01,COF,DISCOVER BANK,True,71
2019-11,NNI,"Nelnet, Inc.",False,54
2019-12,NNI,"Nelnet, Inc.",False,60
2019-12,NNI,"Nelnet, Inc.",True,21
2020-01,NNI,"Nelnet, Inc.",False,67
2020-01,NNI,"Nelnet, Inc.",True,22
2020-02,NNI,"Nelnet, Inc.",False,60
2020-02,NNI,"Nelnet, Inc.",True,39
2020-03,NNI,"Nelnet, Inc.",False,59
2020-03,NNI,"Nelnet, Inc.",True,44
2020-04,NNI,"Nelnet, Inc.",False,69
2020-04,NNI,"Nelnet, Inc.",True,33
2020-05,NNI,"Nelnet, Inc.",False,63
2020-05,NNI,"Nelnet, Inc.",True,69
2020-06,NNI,"Nelnet, Inc.",False,43
2020-06,NNI,"Nelnet, Inc.",True,28
2020-07,NNI,"Nelnet, Inc.",False,47
2020-07,NNI,"Nelnet, Inc.",True,40
2020-08,NNI,"Nelnet, Inc.",False,49
2020-08,NNI,"Nelnet, Inc.",True,38
2020-09,NNI,"Nelnet, Inc.",False,49
2020-09,NNI,"Nelnet, Inc.",True,42
2020-10,NNI,"Nelnet, Inc.",False,48
2020-10,NNI,"Nelnet, Inc.",True,40
2020-11,NNI,"Nelnet, Inc.",False,49
2020-11,NNI,"Nelnet, Inc.",True,48
2020-12,NNI,"Nelnet, Inc.",False,37
2020-12,NNI,"Nelnet, Inc.",True,36
2021-01,NNI,"Nelnet, Inc.",False,67
2021-01,NNI,"Nelnet, Inc.",True,30
2021-02,NNI,"Nelnet, Inc.",False,65
2021-02,NNI,"Nelnet, Inc.",True,48
2021-03,NNI,"Nelnet, Inc.",False,79
2021-03,NNI,"Nelnet, Inc.",True,52
2021-04,NNI,"Nelnet, Inc.",False,59
2021-04,NNI,"Nelnet, Inc.",True,39
2021-05,NNI,"Nelnet, Inc.",False,53
2021-05,NNI,"Nelnet, Inc.",True,43
2021-06,NNI,"Nelnet, Inc.",False,52
2021-06,NNI,"Nelnet, Inc.",True,64
2021-07,NNI,"Nelnet, Inc.",False,59
2021-07,NNI,"Nelnet, Inc.",True,71
2021-08,NNI,"Nelnet, Inc.",False,59
2021-08,NNI,"Nelnet, Inc.",True,45
2021-09,NNI,"Nelnet, Inc.",False,74
2021-09,NNI,"Nelnet, Inc.",True,56
2021-10,NNI,"Nelnet, Inc.",False,88
2021-10,NNI,"Nelnet, Inc.",True,36
2021-11,NNI,"Nelnet, Inc.",False,86
2021-11,NNI,"Nelnet, Inc.",True,73
2021-12,NNI,"Nelnet, Inc.",False,79
2021-12,NNI,"Nelnet, Inc.",True,41
2022-01,NNI,"Nelnet, Inc.",False,93
2022-01,NNI,"Nelnet, Inc.",True,38
2019-11,USB,U.S. BANCORP,True,14
2019-12,USB,U.S. BANCORP,False,191
2019-12,USB,U.S. BANCORP,True,20
2020-01,USB,U.S. BANCORP,False,198
2020-01,USB,U.S. BANCORP,True,16
2020-02,USB,U.S. BANCORP,False,187
2020-02,USB,U.S. BANCORP,True,24
2020-03,USB,U.S. BANCORP,False,200
2020-03,USB,U.S. BANCORP,True,26
2020-04,USB,U.S. BANCORP,False,359
2020-04,USB,U.S. BANCORP,True,23
2020-05,USB,U.S. BANCORP,False,239
2020-05,USB,U.S. BANCORP,True,22
2020-06,USB,U.S. BANCORP,False,245
2020-06,USB,U.S. BANCORP,True,44
2020-07,USB,U.S. BANCORP,False,349
2020-07,USB,U.S. BANCORP,True,31
2020-08,USB,U.S. BANCORP,False,380
2020-08,USB,U.S. BANCORP,True,40
2020-09,USB,U.S. BANCORP,False,416
2020-09,USB,U.S. BANCORP,True,30
2020-10,USB,U.S. BANCORP,False,451
2020-10,USB,U.S. BANCORP,True,36
2020-11,USB,U.S. BANCORP,False,413
2020-11,USB,U.S. BANCORP,True,31
2020-12,USB,U.S. BANCORP,False,363
2020-12,USB,U.S. BANCORP,True,31
2021-01,USB,U.S. BANCORP,False,379
2021-01,USB,U.S. BANCORP,True,39
2021-02,USB,U.S. BANCORP,False,339
2021-02,USB,U.S. BANCORP,True,40
2021-03,USB,U.S. BANCORP,False,384
2021-03,USB,U.S. BANCORP,True,43
2021-04,USB,U.S. BANCORP,False,246
2021-04,USB,U.S. BANCORP,True,43
2021-05,USB,U.S. BANCORP,False,252
2021-05,USB,U.S. BANCORP,True,40
2021-06,USB,U.S. BANCORP,False,229
2021-06,USB,U.S. BANCORP,True,43
2021-07,USB,U.S. BANCORP,False,267
2021-07,USB,U.S. BANCORP,True,45
2021-08,USB,U.S. BANCORP,False,240
2021-08,USB,U.S. BANCORP,True,46
2021-09,USB,U.S. BANCORP,False,226
2021-09,USB,U.S. BANCORP,True,35
2021-10,USB,U.S. BANCORP,False,260
2021-10,USB,U.S. BANCORP,True,49
2021-11,USB,U.S. BANCORP,False,246
2021-11,USB,U.S. BANCORP,True,27
2021-12,USB,U.S. BANCORP,False,257
2021-12,USB,U.S. BANCORP,True,34
2022-01,USB,U.S. BANCORP,False,310
2022-01,USB,U.S. BANCORP,True,35
2019-11,GS,GOLDMAN SACHS,False,22
2019-11,GS,GOLDMAN SACHS,True,3
2019-12,GS,GOLDMAN SACHS,False,32
2019-12,GS,GOLDMAN SACHS,True,2
2020-01,GS,GOLDMAN SACHS,False,38
2020-01,GS,GOLDMAN SACHS,True,4
2020-02,GS,GOLDMAN SACHS,False,31
2020-02,GS,GOLDMAN SACHS,True,7
2020-03,GS,GOLDMAN SACHS,False,27
2020-03,GS,GOLDMAN SACHS,True,7
2020-04,GS,GOLDMAN SACHS,False,21
2020-04,GS,GOLDMAN SACHS,True,6
2020-05,GS,GOLDMAN SACHS,False,41
2020-05,GS,GOLDMAN SACHS,True,5
2020-06,GS,GOLDMAN SACHS,False,47
2020-06,GS,GOLDMAN SACHS,True,5
2020-07,GS,GOLDMAN SACHS,False,32
2020-07,GS,GOLDMAN SACHS,True,7
2020-08,GS,GOLDMAN SACHS,False,44
2020-08,GS,GOLDMAN SACHS,True,4
2020-09,GS,GOLDMAN SACHS,False,41
2020-09,GS,GOLDMAN SACHS,True,6
2020-10,GS,GOLDMAN SACHS,False,42
2020-10,GS,GOLDMAN SACHS,True,7
2020-11,GS,GOLDMAN SACHS,False,39
2020-11,GS,GOLDMAN SACHS,True,8
2020-12,GS,GOLDMAN SACHS,False,49
2020-12,GS,GOLDMAN SACHS,True,5
2021-01,GS,GOLDMAN SACHS,False,48
2021-01,GS,GOLDMAN SACHS,True,6
2021-02,GS,GOLDMAN SACHS,False,59
2021-02,GS,GOLDMAN SACHS,True,7
2021-03,GS,GOLDMAN SACHS,False,64
2021-03,GS,GOLDMAN SACHS,True,15
2021-04,GS,GOLDMAN SACHS,False,60
2021-04,GS,GOLDMAN SACHS,True,8
2021-05,GS,GOLDMAN SACHS,False,60
2021-05,GS,GOLDMAN SACHS,True,9
2021-06,GS,GOLDMAN SACHS,False,66
2021-06,GS,GOLDMAN SACHS,True,16
2021-07,GS,GOLDMAN SACHS,False,66
2021-07,GS,GOLDMAN SACHS,True,16
2021-08,GS,GOLDMAN SACHS,False,47
2021-08,GS,GOLDMAN SACHS,True,7
2021-09,GS,GOLDMAN SACHS,False,69
2021-09,GS,GOLDMAN SACHS,True,18
2021-10,GS,GOLDMAN SACHS,False,56
2021-10,GS,GOLDMAN SACHS,True,12
2021-11,GS,GOLDMAN SACHS,False,74
2021-11,GS,GOLDMAN SACHS,True,20
2021-12,GS,GOLDMAN SACHS,False,60
2021-12,GS,GOLDMAN SACHS,True,16
2022-01,GS,GOLDMAN SACHS,False,86
2022-01,GS,GOLDMAN SACHS,True,19
2019-12,TD,TD BANK,False,128
2019-12,TD,TD BANK,True,19
2020-01,TD,TD BANK,False,141
2020-01,TD,TD BANK,True,21
2020-02,TD,TD BANK,False,132
2020-02,TD,TD BANK,True,28
2020-03,TD,TD BANK,False,134
2020-03,TD,TD BANK,True,26
2020-04,TD,TD BANK,False,146
2020-04,TD,TD BANK,True,40
2020-05,TD,TD BANK,False,168
2020-05,TD,TD BANK,True,35
2020-06,TD,TD BANK,False,154
2020-06,TD,TD BANK,True,48
2020-07,TD,TD BANK,False,178
2020-07,TD,TD BANK,True,46
2020-08,TD,TD BANK,False,192
2020-08,TD,TD BANK,True,58
2020-09,TD,TD BANK,False,185
2020-09,TD,TD BANK,True,40
2020-10,TD,TD BANK,False,165
2020-10,TD,TD BANK,True,49
2020-11,TD,TD BANK,False,155
2020-11,TD,TD BANK,True,61
2020-12,TD,TD BANK,False,182
2020-12,TD,TD BANK,True,64
2021-01,TD,TD BANK,False,202
2021-01,TD,TD BANK,True,63
2021-02,TD,TD BANK,False,195
2021-02,TD,TD BANK,True,83
2021-03,TD,TD BANK,False,234
2021-03,TD,TD BANK,True,78
2021-04,TD,TD BANK,False,202
2021-04,TD,TD BANK,True,64
2021-05,TD,TD BANK,False,200
2021-05,TD,TD BANK,True,54
2021-06,TD,TD BANK,False,228
2021-06,TD,TD BANK,True,101
2021-07,TD,TD BANK,False,192
2021-07,TD,TD BANK,True,103
2021-08,TD,TD BANK,False,205
2021-08,TD,TD BANK,True,67
2021-09,TD,TD BANK,False,181
2021-09,TD,TD BANK,True,52
2021-10,TD,TD BANK,False,193
2021-10,TD,TD BANK,True,62
2021-11,TD,TD BANK,False,191
2021-11,TD,TD BANK,True,56
2021-12,TD,TD BANK,False,217
2021-12,TD,TD BANK,True,53
2022-01,TD,TD BANK,False,226
2022-01,TD,TD BANK,True,54
2019-12,SAN,SANTANDER,False,80
2019-12,SAN,SANTANDER,True,24
2020-01,SAN,SANTANDER,False,79
2020-01,SAN,SANTANDER,True,42
2020-02,SAN,SANTANDER,False,93
2020-02,SAN,SANTANDER,True,27
2020-03,SAN,SANTANDER,False,108
2020-03,SAN,SANTANDER,True,44
2020-04,SAN,SANTANDER,False,98
2020-04,SAN,SANTANDER,True,48
2020-05,SAN,SANTANDER,False,129
2020-05,SAN,SANTANDER,True,79
2020-06,SAN,SANTANDER,False,142
2020-06,SAN,SANTANDER,True,60
2020-07,SAN,SANTANDER,False,133
2020-07,SAN,SANTANDER,True,69
2020-08,SAN,SANTANDER,False,173
2020-08,SAN,SANTANDER,True,62
2020-09,SAN,SANTANDER,False,148
2020-09,SAN,SANTANDER,True,55
2020-10,SAN,SANTANDER,False,159
2020-10,SAN,SANTANDER,True,88
2020-11,SAN,SANTANDER,False,140
2020-11,SAN,SANTANDER,True,90
2020-12,SAN,SANTANDER,False,142
2020-12,SAN,SANTANDER,True,75
2021-01,SAN,SANTANDER,False,172
2021-01,SAN,SANTANDER,True,104
2021-02,SAN,SANTANDER,False,144
2021-02,SAN,SANTANDER,True,117
2021-03,SAN,SANTANDER,False,181
2021-03,SAN,SANTANDER,True,118
2021-04,SAN,SANTANDER,False,152
2021-04,SAN,SANTANDER,True,106
